efo_id,efo_term,max_phase_for_ind,molecule_chembl_id
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL5314570
EFO:0000239,adrenal gland pheochromocytoma,2.0,CHEMBL5314570
EFO:0000333,chondrosarcoma,2.0,CHEMBL5314570
EFO:0000403,diffuse large B-cell lymphoma,2.0,CHEMBL5314570
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL5314570
EFO:0000681,renal cell carcinoma,2.0,CHEMBL5314570
EFO:0000691,sarcoma,2.0,CHEMBL5314570
EFO:0000702,small cell lung carcinoma,2.0,CHEMBL5314570
EFO:0000756,melanoma,1.0,CHEMBL5314570
EFO:0002916,esophageal carcinoma,2.0,CHEMBL5314570
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL5314570
EFO:0003869,breast neoplasm,2.0,CHEMBL5314570
EFO:1000453,Paraganglioma,2.0,CHEMBL5314570
EFO:1001968,soft tissue sarcoma,2.0,CHEMBL5314570
MONDO:0002108,thyroid cancer,2.0,CHEMBL5314570
MONDO:0004992,cancer,3.0,CHEMBL5314570
MONDO:0005575,colorectal cancer,2.0,CHEMBL5314570
MONDO:0007254,breast cancer,2.0,CHEMBL5314570
MONDO:0008903,lung cancer,2.0,CHEMBL5314570
MONDO:0011962,endometrial cancer,3.0,CHEMBL5314570
MONDO:0015459,nasopharyngeal carcinoma,2.0,CHEMBL5314570
MONDO:0100342,malignant glioma,2.0,CHEMBL5314570
HP:0000083,Renal insufficiency,1.0,CHEMBL5314576
MONDO:0002050,depressive disorder,1.0,CHEMBL5314578
EFO:0000756,melanoma,1.0,CHEMBL5314582
MONDO:0100096,COVID-19,2.0,CHEMBL5314583
EFO:0005773,retinal detachment,2.0,CHEMBL5314588
,,1.0,CHEMBL5314588
EFO:1001484,pain agnosia,1.0,CHEMBL5314595
HP:0002140,Ischemic stroke,2.0,CHEMBL5314595
MONDO:0100096,COVID-19,2.0,CHEMBL5314595
EFO:1001484,pain agnosia,1.0,CHEMBL5314596
EFO:0004190,open-angle glaucoma,2.0,CHEMBL5314597
EFO:0004616,"osteoarthritis, knee",2.0,CHEMBL5314598
EFO:1001484,pain agnosia,1.0,CHEMBL5314598
HP:0003418,Back pain,3.0,CHEMBL5314598
MONDO:0005178,osteoarthritis,3.0,CHEMBL5314598
EFO:1001484,pain agnosia,1.0,CHEMBL5314599
EFO:0000694,severe acute respiratory syndrome,3.0,CHEMBL5183847
EFO:0000763,viral disease,3.0,CHEMBL5183847
HP:0000556,Retinal dystrophy,1.0,CHEMBL5314606
HP:0000556,Retinal dystrophy,1.0,CHEMBL5314607
HP:0001919,Acute kidney injury,1.0,CHEMBL5314609
MONDO:0100096,COVID-19,1.0,CHEMBL5314609
EFO:0000540,immune system disease,1.0,CHEMBL5314619
EFO:0000544,infection,1.0,CHEMBL5314619
EFO:0000694,severe acute respiratory syndrome,1.0,CHEMBL5314619
EFO:0001378,multiple myeloma,1.0,CHEMBL5314619
EFO:0007541,viral pneumonia,1.0,CHEMBL5314619
MONDO:0100096,COVID-19,1.0,CHEMBL5314619
Orphanet:550,MELAS,2.0,CHEMBL5314620
EFO:0004197,hepatitis B virus infection,1.0,CHEMBL5314621
EFO:0008520,primary progressive multiple sclerosis,1.0,CHEMBL5314622
EFO:0008522,secondary progressive multiple sclerosis,1.0,CHEMBL5314622
EFO:0000676,psoriasis,1.0,CHEMBL5314624
EFO:0000699,Sjogren syndrome,2.0,CHEMBL5314624
MONDO:0007915,systemic lupus erythematosus,2.0,CHEMBL5314624
MONDO:0014960,"encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy",1.0,CHEMBL5314626
MONDO:0044212,chronic idiopathic urticaria,2.0,CHEMBL5314640
EFO:0000181,head and neck squamous cell carcinoma,2.0,CHEMBL5314641
EFO:0000182,hepatocellular carcinoma,1.0,CHEMBL5314641
EFO:0000503,gastric adenocarcinoma,2.0,CHEMBL5314641
EFO:0000616,neoplasm,1.0,CHEMBL5314641
EFO:0000756,melanoma,2.0,CHEMBL5314641
MONDO:0007576,esophageal cancer,1.0,CHEMBL5314641
EFO:0004239,chronic hepatitis B virus infection,2.0,CHEMBL5314644
HP:0100543,Cognitive impairment,2.0,CHEMBL486208
EFO:0003897,stomach neoplasm,2.0,CHEMBL5314911
MONDO:0001056,gastric cancer,2.0,CHEMBL5314911
EFO:0000616,neoplasm,2.0,CHEMBL5314915
EFO:0002913,Cutaneous T-cell lymphoma,1.0,CHEMBL4574601
EFO:1001469,Mantle cell lymphoma,2.0,CHEMBL4574601
MONDO:0000430,mature T-cell and NK-cell non-Hodgkin lymphoma,1.0,CHEMBL4574601
EFO:0009963,bipolar I disorder,1.0,CHEMBL5314924
EFO:0000616,neoplasm,2.0,CHEMBL5277528
MONDO:0100096,COVID-19,1.0,CHEMBL4863829
EFO:0000616,neoplasm,2.0,CHEMBL3357685
EFO:0001421,liver disease,1.0,CHEMBL4549658
EFO:1000783,diabetic neuropathy,1.0,CHEMBL1631723
MONDO:0008310,Hutchinson-Gilford progeria syndrome,1.0,CHEMBL1631723
EFO:1000667,adiposis dolorosa,1.0,CHEMBL5314928
EFO:1000728,lipomatosis,1.0,CHEMBL5314928
EFO:0000546,injury,1.0,CHEMBL5314930
EFO:1000049,pulmonary tuberculosis,2.0,CHEMBL4553146
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL5314933
EFO:0008528,urothelial carcinoma,2.0,CHEMBL5314933
EFO:1001471,Merkel cell skin cancer,2.0,CHEMBL5314933
MONDO:0007254,breast cancer,1.0,CHEMBL5314933
MONDO:0018965,Alport syndrome,2.0,CHEMBL5314935
EFO:0000349,clear cell renal carcinoma,1.0,CHEMBL5314936
EFO:0000616,neoplasm,1.0,CHEMBL5314936
MONDO:0008315,prostate cancer,1.0,CHEMBL5314936
EFO:0000222,acute myeloid leukemia,2.0,CHEMBL5314940
EFO:1000453,Paraganglioma,1.0,CHEMBL5314940
MONDO:0002050,depressive disorder,1.0,CHEMBL5314942
MONDO:0008315,prostate cancer,2.0,CHEMBL5314943
EFO:0009441,Waldenstrom macroglobulinemia,2.0,CHEMBL5314951
EFO:0000729,ulcerative colitis,2.0,CHEMBL4788758
EFO:0004232,eosinophilic esophagitis,1.0,CHEMBL4788758
EFO:0000616,neoplasm,2.0,CHEMBL2207503
DOID:13406,pulmonary sarcoidosis,2.0,CHEMBL4788866
EFO:0003843,pain,2.0,CHEMBL5314958
EFO:0005762,neuropathic pain,3.0,CHEMBL5314958
EFO:0006510,Herpes Zoster,2.0,CHEMBL5314958
MONDO:0041052,postherpetic neuralgia,3.0,CHEMBL5314958
MONDO:0021678,gram-negative bacterial infections,1.0,CHEMBL4633785
MONDO:0004975,Alzheimer disease,2.0,CHEMBL5314966
MONDO:0005090,schizophrenia,2.0,CHEMBL5314966
EFO:0003032,anaplastic large cell lymphoma,2.0,CHEMBL5314968
EFO:0003884,chronic kidney disease,2.0,CHEMBL5314971
HP:0003394,Muscle spasm,2.0,CHEMBL5314971
MONDO:0000831,thrombotic disease,2.0,CHEMBL5314971
EFO:0000616,neoplasm,2.0,CHEMBL5314973
MONDO:0019438,AL amyloidosis,1.0,CHEMBL5314973
EFO:0007328,influenza,3.0,CHEMBL5314975
EFO:0003921,pouchitis,2.0,CHEMBL5314977
MONDO:0007254,breast cancer,2.0,CHEMBL5314978
MP:0001845,inflammation,2.0,CHEMBL5314979
EFO:0003063,polymyositis,2.0,CHEMBL5314983
MONDO:0005148,type 2 diabetes mellitus,2.0,CHEMBL5314983
EFO:0000544,infection,1.0,CHEMBL5314986
EFO:0007314,hookworm infectious disease,2.0,CHEMBL5314986
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL5314988
EFO:1000453,Paraganglioma,2.0,CHEMBL5314988
MONDO:0005301,multiple sclerosis,3.0,CHEMBL5314988
EFO:0000616,neoplasm,1.0,CHEMBL5314989
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL5314989
MONDO:0004992,cancer,1.0,CHEMBL5314989
EFO:0000564,leiomyosarcoma,2.0,CHEMBL5314996
MONDO:0005575,colorectal cancer,2.0,CHEMBL5314998
EFO:0000756,melanoma,1.0,CHEMBL5315001
EFO:0002617,metastatic melanoma,1.0,CHEMBL5315001
EFO:0005708,renal cell adenocarcinoma,2.0,CHEMBL5315001
MONDO:0007254,breast cancer,2.0,CHEMBL5315001
EFO:0000756,melanoma,2.0,CHEMBL5315003
EFO:1001875,amyloidosis,1.0,CHEMBL5315016
MONDO:0003005,macular retinal edema,3.0,CHEMBL5315020
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL5315022
EFO:0005950,head and neck neoplasia,2.0,CHEMBL5315022
EFO:0000616,neoplasm,1.0,CHEMBL5315026
EFO:1001956,gallbladder carcinoma,2.0,CHEMBL5315026
EFO:1001961,intrahepatic cholangiocarcinoma,2.0,CHEMBL5315026
MONDO:0005184,pancreatic ductal adenocarcinoma,2.0,CHEMBL5315026
MONDO:0005411,gallbladder cancer,2.0,CHEMBL5315026
EFO:0000400,diabetes mellitus,1.0,CHEMBL5315028
MONDO:0010627,X-linked lymphoproliferative syndrome,3.0,CHEMBL5315029
EFO:0020092,neuroinflammatory disorder,1.0,CHEMBL5315034
MONDO:0004976,amyotrophic lateral sclerosis,1.0,CHEMBL5315034
EFO:0007160,autoimmune thrombocytopenic purpura,2.0,CHEMBL5315038
EFO:0009538,chronic inflammatory demyelinating polyneuropathy,3.0,CHEMBL5315038
EFO:1000868,chronic inflammatory demyelinating polyradiculoneuropathy,3.0,CHEMBL5315038
MONDO:0003778,inborn error of immunity,1.0,CHEMBL5315038
EFO:0000181,head and neck squamous cell carcinoma,3.0,CHEMBL5315042
EFO:0000182,hepatocellular carcinoma,3.0,CHEMBL5315042
EFO:0002916,esophageal carcinoma,2.0,CHEMBL5315042
EFO:0005922,esophageal squamous cell carcinoma,2.0,CHEMBL5315042
MONDO:0003060,biliary tract cancer,2.0,CHEMBL5315042
MONDO:0007254,breast cancer,1.0,CHEMBL5315042
MONDO:0008170,ovarian cancer,3.0,CHEMBL5315042
MONDO:0015459,nasopharyngeal carcinoma,2.0,CHEMBL5315042
HP:0002352,Leukoencephalopathy,1.0,CHEMBL5315043
EFO:1000667,adiposis dolorosa,1.0,CHEMBL5316162
EFO:1000728,lipomatosis,1.0,CHEMBL5316162
EFO:1001207,systolic heart failure,1.0,CHEMBL5314433
EFO:0004142,colorectal neoplasm,1.0,CHEMBL20489
MONDO:0011382,sickle cell anemia,1.0,CHEMBL6067682
MONDO:0004975,Alzheimer disease,1.0,CHEMBL3697578
MONDO:0005180,Parkinson disease,1.0,CHEMBL3697578
EFO:1000961,Helicobacter pylori infectious disease,3.0,CHEMBL5172403
EFO:0000616,neoplasm,1.0,CHEMBL5182222
EFO:0001421,liver disease,1.0,CHEMBL5182222
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL5182222
EFO:0003095,non-alcoholic fatty liver disease,1.0,CHEMBL5182222
HP:0001392,Abnormality of the liver,1.0,CHEMBL5182222
EFO:0001421,liver disease,1.0,CHEMBL5314441
MONDO:0005180,Parkinson disease,2.0,CHEMBL5314441
EFO:0000729,ulcerative colitis,2.0,CHEMBL6067963
MONDO:0005148,type 2 diabetes mellitus,1.0,CHEMBL5314448
EFO:0000764,HIV infection,2.0,CHEMBL6067965
EFO:0000616,neoplasm,1.0,CHEMBL5314453
EFO:0000519,glioblastoma multiforme,1.0,CHEMBL5314455
EFO:0003085,dedifferentiated liposarcoma,3.0,CHEMBL5314455
MONDO:0100053,anaphylaxis,1.0,CHEMBL5314457
,,1.0,CHEMBL5314457
EFO:0004698,insomnia,3.0,CHEMBL5314459
EFO:0004599,acute graft vs. host disease,1.0,CHEMBL5314462
EFO:0005809,type II hypersensitivity reaction disease,1.0,CHEMBL5314462
MP:0001845,inflammation,1.0,CHEMBL5314462
EFO:0004895,Tourette syndrome,2.0,CHEMBL5314465
EFO:0002618,pancreatic carcinoma,1.0,CHEMBL3689071
MONDO:0005184,pancreatic ductal adenocarcinoma,1.0,CHEMBL3689071
MONDO:0004976,amyotrophic lateral sclerosis,2.0,CHEMBL5314474
MONDO:0005301,multiple sclerosis,2.0,CHEMBL5314474
EFO:0000305,breast carcinoma,1.0,CHEMBL5314475
MONDO:0007254,breast cancer,1.0,CHEMBL5314475
MONDO:0008315,prostate cancer,1.0,CHEMBL5314476
MONDO:0005180,Parkinson disease,2.0,CHEMBL5314481
EFO:0004268,sclerosing cholangitis,2.0,CHEMBL5314482
EFO:0000673,prostate adenocarcinoma,1.0,CHEMBL5314483
MONDO:0010311,Becker muscular dystrophy,2.0,CHEMBL5314486
MONDO:0010679,Duchenne muscular dystrophy,2.0,CHEMBL5314486
MONDO:0020121,muscular dystrophy,1.0,CHEMBL5314486
EFO:0003843,pain,3.0,CHEMBL5314487
EFO:0003843,pain,1.0,CHEMBL5314487
EFO:0009430,neuralgia,1.0,CHEMBL5314487
EFO:1000783,diabetic neuropathy,2.0,CHEMBL5314487
EFO:0000729,ulcerative colitis,2.0,CHEMBL5314488
EFO:0003767,inflammatory bowel disease,1.0,CHEMBL5314488
EFO:0000756,melanoma,2.0,CHEMBL5314490
MONDO:0001056,gastric cancer,2.0,CHEMBL5314490
MONDO:0004992,cancer,1.0,CHEMBL5314490
EFO:0003086,kidney disease,1.0,CHEMBL5314491
MONDO:0004992,cancer,2.0,CHEMBL5314497
EFO:0000341,chronic obstructive pulmonary disease,1.0,CHEMBL5314499
EFO:0000684,respiratory system disease,1.0,CHEMBL5314499
MONDO:0004979,asthma,1.0,CHEMBL5314499
MONDO:0100096,COVID-19,1.0,CHEMBL5314499
EFO:0000666,portal hypertension,2.0,CHEMBL5314503
EFO:0000717,systemic scleroderma,2.0,CHEMBL5314503
EFO:0001421,liver disease,1.0,CHEMBL5314503
EFO:0003884,chronic kidney disease,2.0,CHEMBL5314503
EFO:0000180,HIV-1 infection,1.0,CHEMBL5314504
EFO:0008518,polymyalgia rheumatica,2.0,CHEMBL5314513
EFO:1000783,diabetic neuropathy,2.0,CHEMBL5314513
EFO:0000228,adenocarcinoma,2.0,CHEMBL3348846
EFO:0000707,squamous cell carcinoma,2.0,CHEMBL3348846
EFO:0000708,squamous cell lung carcinoma,2.0,CHEMBL3348846
EFO:0001378,multiple myeloma,2.0,CHEMBL3348846
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL3348846
EFO:0008528,urothelial carcinoma,2.0,CHEMBL3348846
EFO:1000453,Paraganglioma,1.0,CHEMBL3348846
MONDO:0001056,gastric cancer,2.0,CHEMBL3348846
MONDO:0001187,urinary bladder cancer,2.0,CHEMBL3348846
MONDO:0003219,gastroesophageal junction adenocarcinoma,2.0,CHEMBL3348846
MONDO:0004992,cancer,2.0,CHEMBL3348846
MONDO:0007254,breast cancer,2.0,CHEMBL3348846
EFO:0000274,atopic eczema,2.0,CHEMBL5856622
EFO:0000768,idiopathic pulmonary fibrosis,2.0,CHEMBL5314525
EFO:0004227,Dengue Hemorrhagic Fever,2.0,CHEMBL5314530
EFO:0005547,dengue disease,2.0,CHEMBL5314530
EFO:0000196,metastatic prostate cancer,3.0,CHEMBL5314533
EFO:0000673,prostate adenocarcinoma,3.0,CHEMBL5314533
MONDO:0008315,prostate cancer,1.0,CHEMBL5314533
EFO:1000359,Malignant Pancreatic Neoplasm,2.0,CHEMBL5314535
EFO:1000562,Tenosynovial Giant Cell Tumor,3.0,CHEMBL5314535
MONDO:0024686,"tenosynovial giant cell tumor, diffuse type",3.0,CHEMBL5314535
MP:0001845,inflammation,1.0,CHEMBL5314535
EFO:0000096,neoplasm of mature B-cells,1.0,CHEMBL5314539
EFO:0000540,immune system disease,2.0,CHEMBL5314544
MONDO:0007739,Huntington disease,1.0,CHEMBL4850295
EFO:1001413,Respiratory Syncytial Virus Infection,2.0,CHEMBL4475481
EFO:0000384,Crohn's disease,2.0,CHEMBL5314652
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL5314652
EFO:0008518,polymyalgia rheumatica,2.0,CHEMBL5314652
,,1.0,CHEMBL5314652
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL5314661
EFO:0000616,neoplasm,1.0,CHEMBL5314661
MONDO:0010602,hemophilia A,1.0,CHEMBL5314670
EFO:0000398,dermatomyositis,2.0,CHEMBL5314673
EFO:0000783,myositis,2.0,CHEMBL5314673
EFO:0001668,human papilloma virus infection,1.0,CHEMBL5314676
EFO:0001378,multiple myeloma,1.0,CHEMBL5314680
EFO:0005854,allergic rhinitis,3.0,CHEMBL5314681
MONDO:0004992,cancer,2.0,CHEMBL5314686
EFO:0005854,allergic rhinitis,3.0,CHEMBL5314691
EFO:1001875,amyloidosis,1.0,CHEMBL5314696
EFO:0000181,head and neck squamous cell carcinoma,2.0,CHEMBL5314706
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL5314706
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL5314706
EFO:0003897,stomach neoplasm,2.0,CHEMBL5314706
MONDO:0001056,gastric cancer,2.0,CHEMBL5314706
MONDO:0003060,biliary tract cancer,3.0,CHEMBL5314706
MONDO:0010200,Wilson disease,1.0,CHEMBL5314707
EFO:0003860,pancreatic neoplasm,1.0,CHEMBL5314708
EFO:0003897,stomach neoplasm,1.0,CHEMBL5314708
MONDO:0004979,asthma,2.0,CHEMBL5314717
EFO:1001875,amyloidosis,1.0,CHEMBL5314720
Orphanet:365,Glycogen storage disease due to acid maltase deficiency,1.0,CHEMBL5314721
EFO:0001378,multiple myeloma,3.0,CHEMBL5314723
EFO:0004683,wet macular degeneration,4.0,CHEMBL5314727
EFO:0000756,melanoma,3.0,CHEMBL5314729
EFO:0000384,Crohn's disease,1.0,CHEMBL5314733
EFO:0000729,ulcerative colitis,1.0,CHEMBL5314733
MONDO:0004979,asthma,2.0,CHEMBL5314733
MONDO:0018570,hypophosphatasia,1.0,CHEMBL5314736
EFO:0000198,myelodysplastic syndrome,1.0,CHEMBL5314737
EFO:0002430,primary myelofibrosis,1.0,CHEMBL5314737
MONDO:0019010,congenital isolated hyperinsulinism,3.0,CHEMBL5314739
CHEBI:33295,diagnostic agent,1.0,CHEMBL5314743
EFO:0005772,neurodegenerative disease,1.0,CHEMBL5314743
MONDO:0009861,phenylketonuria,1.0,CHEMBL5314748
HP:0001395,Hepatic fibrosis,1.0,CHEMBL5314749
MONDO:0002691,liver cancer,1.0,CHEMBL5314754
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL5314757
EFO:0001361,pulmonary arterial hypertension,1.0,CHEMBL5314760
EFO:0000096,neoplasm of mature B-cells,1.0,CHEMBL5314764
EFO:0003884,chronic kidney disease,1.0,CHEMBL5314769
EFO:1001375,Myocardial Ischemia,1.0,CHEMBL5314769
MONDO:0004975,Alzheimer disease,2.0,CHEMBL5314772
EFO:0001073,obesity,1.0,CHEMBL5314776
EFO:0003095,non-alcoholic fatty liver disease,1.0,CHEMBL5314776
HP:0011123,Inflammatory abnormality of the skin,1.0,CHEMBL5314778
EFO:0000756,melanoma,1.0,CHEMBL5314786
EFO:0006859,head and neck malignant neoplasia,2.0,CHEMBL5314786
EFO:0008528,urothelial carcinoma,2.0,CHEMBL5314786
EFO:1001471,Merkel cell skin cancer,2.0,CHEMBL5314786
MONDO:0011962,endometrial cancer,2.0,CHEMBL5314786
EFO:0004292,vaccination,4.0,CHEMBL5314796
EFO:0003086,kidney disease,1.0,CHEMBL5314814
MONDO:0010674,mucopolysaccharidosis type 2,1.0,CHEMBL5314820
MONDO:0019010,congenital isolated hyperinsulinism,2.0,CHEMBL5314827
EFO:0001378,multiple myeloma,1.0,CHEMBL5314847
EFO:1001484,pain agnosia,2.0,CHEMBL5314849
EFO:0003770,diabetic retinopathy,1.0,CHEMBL5314851
EFO:0004683,wet macular degeneration,1.0,CHEMBL5314851
EFO:0000403,diffuse large B-cell lymphoma,1.0,CHEMBL5314852
EFO:0000702,small cell lung carcinoma,1.0,CHEMBL5314852
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL5314852
MONDO:0004992,cancer,2.0,CHEMBL5314852
MONDO:0100244,paroxysmal nocturnal hemoglobinuria,1.0,CHEMBL5314854
EFO:0001073,obesity,1.0,CHEMBL5314864
EFO:0000401,diabetic nephropathy,2.0,CHEMBL5314868
EFO:0000095,chronic lymphocytic leukemia,1.0,CHEMBL5314871
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL5314871
EFO:0003898,ankylosing spondylitis,2.0,CHEMBL5314874
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL5314875
EFO:0003869,breast neoplasm,3.0,CHEMBL5314875
EFO:0005922,esophageal squamous cell carcinoma,1.0,CHEMBL5314875
EFO:0008528,urothelial carcinoma,1.0,CHEMBL5314875
MONDO:0002974,cervical cancer,3.0,CHEMBL5314875
MONDO:0007254,breast cancer,3.0,CHEMBL5314875
MONDO:0011962,endometrial cancer,3.0,CHEMBL5314875
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL5314879
EFO:0000544,infection,2.0,CHEMBL5314887
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL5314888
EFO:0000198,myelodysplastic syndrome,1.0,CHEMBL5314888
EFO:0000218,acute erythroleukemia,1.0,CHEMBL5314888
EFO:0000220,acute lymphoblastic leukemia,1.0,CHEMBL5314888
EFO:0000222,acute myeloid leukemia,2.0,CHEMBL5314888
EFO:0000339,chronic myelogenous leukemia,1.0,CHEMBL5314888
EFO:0000403,diffuse large B-cell lymphoma,2.0,CHEMBL5314888
EFO:0000519,glioblastoma multiforme,1.0,CHEMBL5314888
EFO:0000565,leukemia,2.0,CHEMBL5314888
EFO:0000574,lymphoma,1.0,CHEMBL5314888
EFO:0000621,neuroblastoma,1.0,CHEMBL5314888
EFO:0000676,psoriasis,1.0,CHEMBL5314888
EFO:0003025,acute megakaryoblastic leukaemia,1.0,CHEMBL5314888
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL5314888
EFO:0004289,lymphoid leukemia,1.0,CHEMBL5314888
EFO:1000131,"Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",1.0,CHEMBL5314888
EFO:1001465,gliosarcoma,1.0,CHEMBL5314888
EFO:1001469,Mantle cell lymphoma,2.0,CHEMBL5314888
MONDO:0002087,peritoneum cancer,2.0,CHEMBL5314888
MONDO:0002158,fallopian tube cancer,2.0,CHEMBL5314888
MONDO:0004643,myeloid leukemia,1.0,CHEMBL5314888
MONDO:0004975,Alzheimer disease,1.0,CHEMBL5314888
MONDO:0007254,breast cancer,2.0,CHEMBL5314888
MONDO:0008170,ovarian cancer,2.0,CHEMBL5314888
MONDO:0018906,follicular lymphoma,2.0,CHEMBL5314888
MONDO:0100096,COVID-19,1.0,CHEMBL5314888
EFO:0000616,neoplasm,1.0,CHEMBL5314902
EFO:0000616,neoplasm,2.0,CHEMBL5314903
MONDO:0004992,cancer,2.0,CHEMBL5314903
EFO:0007328,influenza,4.0,CHEMBL5315117
EFO:0000771,bacterial disease,4.0,CHEMBL4303454
EFO:0003103,urinary tract infection,4.0,CHEMBL4303454
EFO:1001272,bacterial pneumonia,4.0,CHEMBL4303454
EFO:1001865,ventilator-associated pneumonia,4.0,CHEMBL4303454
MONDO:0043544,nosocomial infection,4.0,CHEMBL4303454
EFO:0001361,pulmonary arterial hypertension,4.0,CHEMBL5315118
MONDO:0005149,pulmonary hypertension,4.0,CHEMBL5315118
MONDO:0019072,intrahepatic cholestasis,4.0,CHEMBL5315120
EFO:0007225,cowpox,4.0,CHEMBL5315121
EFO:0007370,milker's nodule,4.0,CHEMBL5315121
MONDO:0002594,monkeypox,4.0,CHEMBL5315121
NCBITaxon:10252,Vaccinia virus Lister,4.0,CHEMBL5315121
EFO:0000096,neoplasm of mature B-cells,2.0,CHEMBL5315122
EFO:0000191,MALT lymphoma,2.0,CHEMBL5315122
EFO:0000198,myelodysplastic syndrome,2.0,CHEMBL5315122
EFO:0000211,unspecified peripheral T-cell lymphoma,2.0,CHEMBL5315122
EFO:0000220,acute lymphoblastic leukemia,2.0,CHEMBL5315122
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL5315122
EFO:0000308,bronchoalveolar adenocarcinoma,2.0,CHEMBL5315122
EFO:0000403,diffuse large B-cell lymphoma,2.0,CHEMBL5315122
EFO:0000565,leukemia,2.0,CHEMBL5315122
EFO:0000574,lymphoma,2.0,CHEMBL5315122
EFO:0000588,mesothelioma,2.0,CHEMBL5315122
EFO:0000616,neoplasm,1.0,CHEMBL5315122
EFO:0000673,prostate adenocarcinoma,1.0,CHEMBL5315122
EFO:0001378,multiple myeloma,4.0,CHEMBL5315122
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL5315122
EFO:0005952,non-Hodgkins lymphoma,2.0,CHEMBL5315122
EFO:0009441,Waldenstrom macroglobulinemia,2.0,CHEMBL5315122
EFO:1001469,Mantle cell lymphoma,4.0,CHEMBL5315122
EFO:1001951,colorectal carcinoma,2.0,CHEMBL5315122
MONDO:0000873,lymphoblastic lymphoma,2.0,CHEMBL5315122
MONDO:0002974,cervical cancer,2.0,CHEMBL5315122
MONDO:0004992,cancer,1.0,CHEMBL5315122
MONDO:0008315,prostate cancer,2.0,CHEMBL5315122
MONDO:0015459,nasopharyngeal carcinoma,2.0,CHEMBL5315122
MONDO:0018906,follicular lymphoma,2.0,CHEMBL5315122
MONDO:0019438,AL amyloidosis,1.0,CHEMBL5315122
EFO:0009661,bronchitis,3.0,CHEMBL5315124
EFO:1000049,pulmonary tuberculosis,3.0,CHEMBL5315124
MONDO:0024355,respiratory tract infectious disorder,4.0,CHEMBL5315124
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL215152
EFO:0000616,neoplasm,1.0,CHEMBL215152
EFO:0000702,small cell lung carcinoma,2.0,CHEMBL215152
EFO:0003956,seasonal allergic rhinitis,3.0,CHEMBL1201404
EFO:0005854,allergic rhinitis,3.0,CHEMBL1201404
EFO:0007415,otitis media with effusion,3.0,CHEMBL1201404
EFO:0007486,sinusitis,1.0,CHEMBL1201404
EFO:1001417,"Rhinitis, Allergic, Perennial",3.0,CHEMBL1201404
MONDO:0011382,sickle cell anemia,2.0,CHEMBL1201404
EFO:0000545,infertility,3.0,CHEMBL1251
EFO:0008560,female infertility,4.0,CHEMBL1251
,,4.0,CHEMBL1251
EFO:0000681,renal cell carcinoma,2.0,CHEMBL924
EFO:0001378,multiple myeloma,3.0,CHEMBL924
EFO:0004260,bone disease,3.0,CHEMBL924
EFO:1001147,reflex sympathetic dystrophy,3.0,CHEMBL924
EFO:1001998,complex regional pain syndrome,3.0,CHEMBL924
MONDO:0002367,kidney cancer,2.0,CHEMBL924
MONDO:0002974,cervical cancer,1.0,CHEMBL924
MONDO:0007254,breast cancer,2.0,CHEMBL924
EFO:0000616,neoplasm,1.0,CHEMBL6000618
EFO:0000616,neoplasm,1.0,CHEMBL6068390
MONDO:0007606,fibrodysplasia ossificans progressiva,1.0,CHEMBL6068391
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL6068392
